,loss,learning_rate,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
428,0.0882,0.00013694224063029396,2.28,1708,,,,,,,,,
429,0.0955,0.00013668259813887643,2.28,1712,,,,,,,,,
430,0.0897,0.00013642266958918984,2.29,1716,,,,,,,,,
431,0.0924,0.00013616245700820922,2.29,1720,,,,,,,,,
432,0.0945,0.00013590196242512463,2.3,1724,,,,,,,,,
433,0.0977,0.00013564118787132506,2.3,1728,,,,,,,,,
434,0.0947,0.00013538013538038295,2.31,1732,,,,,,,,,
435,0.094,0.00013511880698803801,2.31,1736,,,,,,,,,
436,0.0891,0.00013485720473218154,2.32,1740,,,,,,,,,
437,0.0861,0.0001345953306528405,2.33,1744,,,,,,,,,
438,0.0772,0.00013433318679216153,2.33,1748,,,,,,,,,
439,0.0787,0.0001340707751943952,2.34,1752,,,,,,,,,
440,0.0905,0.00013380809790587974,2.34,1756,,,,,,,,,
441,0.1025,0.00013354515697502553,2.35,1760,,,,,,,,,
442,0.0991,0.00013328195445229868,2.35,1764,,,,,,,,,
443,0.0917,0.00013301849239020537,2.36,1768,,,,,,,,,
444,0.0923,0.0001327547728432757,2.36,1772,,,,,,,,,
445,0.0985,0.00013249079786804765,2.37,1776,,,,,,,,,
446,0.1012,0.00013222656952305113,2.37,1780,,,,,,,,,
447,0.0888,0.0001319620898687918,2.38,1784,,,,,,,,,
448,0.0898,0.0001316973609677352,2.38,1788,,,,,,,,,
449,0.097,0.0001314323848842904,2.39,1792,,,,,,,,,
450,0.084,0.0001311671636847942,2.39,1796,,,,,,,,,
451,0.0932,0.00013090169943749476,2.4,1800,,,,,,,,,
452,0.0786,0.00013063599421253558,2.41,1804,,,,,,,,,
453,0.0971,0.00013037005008193942,2.41,1808,,,,,,,,,
454,0.1229,0.00013010386911959206,2.42,1812,,,,,,,,,
455,0.0958,0.00012983745340122604,2.42,1816,,,,,,,,,
456,0.1017,0.00012957080500440468,2.43,1820,,,,,,,,,
457,0.0949,0.00012930392600850573,2.43,1824,,,,,,,,,
458,0.0939,0.00012903681849470527,2.44,1828,,,,,,,,,
459,0.1005,0.00012876948454596128,2.44,1832,,,,,,,,,
460,0.0955,0.0001285019262469976,2.45,1836,,,,,,,,,
461,0.0821,0.00012823414568428768,2.45,1840,,,,,,,,,
462,0.0852,0.000127966144946038,2.46,1844,,,,,,,,,
463,0.0957,0.00012769792612217224,2.46,1848,,,,,,,,,
464,0.0834,0.00012742949130431467,2.47,1852,,,,,,,,,
465,0.0801,0.00012716084258577388,2.47,1856,,,,,,,,,
466,0.089,0.00012689198206152657,2.48,1860,,,,,,,,,
467,0.0964,0.00012662291182820114,2.49,1864,,,,,,,,,
468,0.0937,0.00012635363398406127,2.49,1868,,,,,,,,,
469,0.0903,0.00012608415062898972,2.5,1872,,,,,,,,,
470,0.095,0.0001258144638644718,2.5,1876,,,,,,,,,
471,0.0979,0.00012554457579357905,2.51,1880,,,,,,,,,
472,0.1022,0.00012527448852095295,2.51,1884,,,,,,,,,
473,0.0906,0.00012500420415278822,2.52,1888,,,,,,,,,
474,0.0938,0.00012473372479681672,2.52,1892,,,,,,,,,
475,0.0974,0.00012446305256229073,2.53,1896,,,,,,,,,
476,0.0998,0.00012419218955996676,2.53,1900,,,,,,,,,
477,0.0977,0.00012392113790208895,2.54,1904,,,,,,,,,
478,0.1044,0.00012364989970237248,2.54,1908,,,,,,,,,
479,0.1012,0.00012337847707598738,2.55,1912,,,,,,,,,
480,0.0926,0.00012310687213954182,2.55,1916,,,,,,,,,
481,0.0905,0.00012283508701106557,2.56,1920,,,,,,,,,
482,0.1006,0.00012256312380999376,2.57,1924,,,,,,,,,
483,0.0995,0.00012229098465715006,2.57,1928,,,,,,,,,
484,0.0845,0.00012201867167473015,2.58,1932,,,,,,,,,
485,0.0859,0.00012174618698628549,2.58,1936,,,,,,,,,
486,0.1067,0.00012147353271670634,2.59,1940,,,,,,,,,
487,0.0984,0.00012120071099220549,2.59,1944,,,,,,,,,
488,0.0829,0.00012092772394030152,2.6,1948,,,,,,,,,
489,0.0882,0.00012065457368980236,2.6,1952,,,,,,,,,
490,0.104,0.0001203812623707885,2.61,1956,,,,,,,,,
491,0.1024,0.00012010779211459648,2.61,1960,,,,,,,,,
492,0.0921,0.00011983416505380234,2.62,1964,,,,,,,,,
493,0.0865,0.00011956038332220483,2.62,1968,,,,,,,,,
494,0.0981,0.0001192864490548089,2.63,1972,,,,,,,,,
495,0.0954,0.00011901236438780902,2.63,1976,,,,,,,,,
496,0.0876,0.00011873813145857249,2.64,1980,,,,,,,,,
497,0.0828,0.0001184637524056227,2.65,1984,,,,,,,,,
498,0.0895,0.00011818922936862269,2.65,1988,,,,,,,,,
499,0.1056,0.00011791456448835825,2.66,1992,,,,,,,,,
500,0.0998,0.00011763975990672125,2.66,1996,,,,,,,,,
501,0.0805,0.00011736481776669306,2.67,2000,,,,,,,,,
502,0.1033,0.00011708974021232769,2.67,2004,,,,,,,,,
503,0.1191,0.00011681452938873516,2.68,2008,,,,,,,,,
504,0.1003,0.00011653918744206478,2.68,2012,,,,,,,,,
505,0.102,0.00011626371651948838,2.69,2016,,,,,,,,,
506,0.0911,0.0001159881187691835,2.69,2020,,,,,,,,,
507,0.104,0.00011571239634031679,2.7,2024,,,,,,,,,
508,0.0808,0.00011543655138302714,2.7,2028,,,,,,,,,
509,0.0917,0.00011516058604840891,2.71,2032,,,,,,,,,
510,0.083,0.00011488450248849522,2.71,2036,,,,,,,,,
511,0.094,0.00011460830285624118,2.72,2040,,,,,,,,,
512,0.091,0.00011433198930550695,2.73,2044,,,,,,,,,
513,0.0932,0.00011405556399104109,2.73,2048,,,,,,,,,
514,0.0859,0.0001137790290684638,2.74,2052,,,,,,,,,
515,0.0973,0.00011350238669424993,2.74,2056,,,,,,,,,
516,0.0835,0.00011322563902571226,2.75,2060,,,,,,,,,
517,0.1042,0.00011294878822098469,2.75,2064,,,,,,,,,
518,0.097,0.00011267183643900548,2.76,2068,,,,,,,,,
519,0.1011,0.00011239478583950018,2.76,2072,,,,,,,,,
520,0.1016,0.00011211763858296507,2.77,2076,,,,,,,,,
521,0.1085,0.00011184039683065013,2.77,2080,,,,,,,,,
522,0.1042,0.00011156306274454218,2.78,2084,,,,,,,,,
523,0.0944,0.00011128563848734816,2.78,2088,,,,,,,,,
524,0.0905,0.00011100812622247822,2.79,2092,,,,,,,,,
525,0.1105,0.00011073052811402867,2.79,2096,,,,,,,,,
526,0.0983,0.00011045284632676536,2.8,2100,,,,,,,,,
527,0.0864,0.00011017508302610664,2.81,2104,,,,,,,,,
528,0.087,0.00010989724037810652,2.81,2108,,,,,,,,,
529,0.0949,0.00010961932054943778,2.82,2112,,,,,,,,,
530,0.0998,0.00010934132570737507,2.82,2116,,,,,,,,,
531,0.0818,0.00010906325801977804,2.83,2120,,,,,,,,,
532,0.0928,0.00010878511965507434,2.83,2124,,,,,,,,,
533,0.1022,0.00010850691278224281,2.84,2128,,,,,,,,,
534,0.0899,0.00010822863957079656,2.84,2132,,,,,,,,,
535,0.0823,0.00010795030219076599,2.85,2136,,,,,,,,,
536,0.0738,0.00010767190281268187,2.85,2140,,,,,,,,,
537,0.0926,0.00010739344360755852,2.86,2144,,,,,,,,,
538,0.0919,0.00010711492674687671,2.86,2148,,,,,,,,,
539,0.0838,0.00010683635440256687,2.87,2152,,,,,,,,,
540,0.0885,0.00010655772874699217,2.87,2156,,,,,,,,,
541,0.0931,0.00010627905195293135,2.88,2160,,,,,,,,,
542,0.0979,0.00010600032619356209,2.89,2164,,,,,,,,,
543,0.0868,0.00010572155364244382,2.89,2168,,,,,,,,,
544,0.0916,0.00010544273647350092,2.9,2172,,,,,,,,,
545,0.0868,0.00010516387686100566,2.9,2176,,,,,,,,,
546,0.0785,0.00010488497697956135,2.91,2180,,,,,,,,,
547,0.0842,0.00010460603900408523,2.91,2184,,,,,,,,,
548,0.0943,0.00010432706510979171,2.92,2188,,,,,,,,,
549,0.1013,0.00010404805747217526,2.92,2192,,,,,,,,,
550,0.0933,0.00010376901826699348,2.93,2196,,,,,,,,,
551,0.0902,0.00010348994967025012,2.93,2200,,,,,,,,,
552,0.085,0.00010321085385817817,2.94,2204,,,,,,,,,
553,0.0854,0.00010293173300722285,2.94,2208,,,,,,,,,
554,0.0852,0.0001026525892940246,2.95,2212,,,,,,,,,
555,0.1039,0.0001023734248954022,2.95,2216,,,,,,,,,
556,0.0985,0.0001020942419883357,2.96,2220,,,,,,,,,
557,0.0866,0.00010181504274994948,2.97,2224,,,,,,,,,
558,0.0956,0.0001015358293574953,2.97,2228,,,,,,,,,
559,0.0834,0.00010125660398833528,2.98,2232,,,,,,,,,
560,0.0781,0.00010097736881992492,2.98,2236,,,,,,,,,
561,0.0796,0.00010069812602979615,2.99,2240,,,,,,,,,
562,0.1087,0.0001004188777955404,2.99,2244,,,,,,,,,
563,0.0825,0.00010013962629479146,3.0,2248,,,,,,,,,
564,,,3.0,2250,0.07556293159723282,107.7359,9.282,1.16,,,,,
565,0.0881,9.986037370520857e-05,3.0,2252,,,,,,,,,
566,0.1087,9.958112220445963e-05,3.01,2256,,,,,,,,,
567,0.0915,9.930187397020386e-05,3.01,2260,,,,,,,,,
568,0.0815,9.902263118007513e-05,3.02,2264,,,,,,,,,
569,0.087,9.874339601166473e-05,3.02,2268,,,,,,,,,
570,0.1084,9.846417064250471e-05,3.03,2272,,,,,,,,,
571,0.0972,9.818495725005054e-05,3.03,2276,,,,,,,,,
572,0.0917,9.790575801166432e-05,3.04,2280,,,,,,,,,
573,0.0885,9.762657510459783e-05,3.05,2284,,,,,,,,,
574,0.0769,9.734741070597539e-05,3.05,2288,,,,,,,,,
575,0.0939,9.706826699277718e-05,3.06,2292,,,,,,,,,
576,0.1043,9.678914614182185e-05,3.06,2296,,,,,,,,,
577,0.0861,9.651005032974994e-05,3.07,2300,,,,,,,,,
578,0.1126,9.623098173300654e-05,3.07,2304,,,,,,,,,
579,0.0843,9.595194252782477e-05,3.08,2308,,,,,,,,,
580,0.0963,9.567293489020831e-05,3.08,2312,,,,,,,,,
581,0.0979,9.539396099591476e-05,3.09,2316,,,,,,,,,
582,0.101,9.511502302043868e-05,3.09,2320,,,,,,,,,
583,0.0947,9.483612313899435e-05,3.1,2324,,,,,,,,,
584,0.0973,9.455726352649911e-05,3.1,2328,,,,,,,,,
585,0.0796,9.427844635755619e-05,3.11,2332,,,,,,,,,
586,0.0954,9.399967380643796e-05,3.11,2336,,,,,,,,,
587,0.0941,9.372094804706867e-05,3.12,2340,,,,,,,,,
588,0.0889,9.344227125300788e-05,3.13,2344,,,,,,,,,
589,0.0883,9.316364559743314e-05,3.13,2348,,,,,,,,,
590,0.0814,9.288507325312335e-05,3.14,2352,,,,,,,,,
591,0.0965,9.26065563924415e-05,3.14,2356,,,,,,,,,
592,0.0916,9.232809718731814e-05,3.15,2360,,,,,,,,,
593,0.0873,9.204969780923403e-05,3.15,2364,,,,,,,,,
594,0.0912,9.177136042920344e-05,3.16,2368,,,,,,,,,
595,0.0915,9.14930872177572e-05,3.16,2372,,,,,,,,,
596,0.0963,9.121488034492569e-05,3.17,2376,,,,,,,,,
597,0.0867,9.093674198022201e-05,3.17,2380,,,,,,,,,
598,0.0954,9.065867429262496e-05,3.18,2384,,,,,,,,,
599,0.0828,9.038067945056227e-05,3.18,2388,,,,,,,,,
600,0.0821,9.01027596218935e-05,3.19,2392,,,,,,,,,
601,0.0903,8.982491697389338e-05,3.19,2396,,,,,,,,,
602,0.0855,8.954715367323468e-05,3.2,2400,,,,,,,,,
603,0.0771,8.926947188597134e-05,3.21,2404,,,,,,,,,
604,0.0927,8.89918737775218e-05,3.21,2408,,,,,,,,,
605,0.0858,8.871436151265184e-05,3.22,2412,,,,,,,,,
606,0.0842,8.843693725545786e-05,3.22,2416,,,,,,,,,
607,0.0878,8.81596031693499e-05,3.23,2420,,,,,,,,,
608,0.0941,8.788236141703498e-05,3.23,2424,,,,,,,,,
609,0.0861,8.760521416049983e-05,3.24,2428,,,,,,,,,
610,0.088,8.732816356099456e-05,3.24,2432,,,,,,,,,
611,0.093,8.705121177901532e-05,3.25,2436,,,,,,,,,
612,0.0837,8.677436097428775e-05,3.25,2440,,,,,,,,,
613,0.1003,8.64976133057501e-05,3.26,2444,,,,,,,,,
614,0.0914,8.62209709315362e-05,3.26,2448,,,,,,,,,
615,0.0947,8.594443600895892e-05,3.27,2452,,,,,,,,,
616,0.0843,8.566801069449305e-05,3.27,2456,,,,,,,,,
617,0.0864,8.539169714375885e-05,3.28,2460,,,,,,,,,
618,0.1009,8.511549751150479e-05,3.29,2464,,,,,,,,,
619,0.089,8.483941395159114e-05,3.29,2468,,,,,,,,,
620,0.0955,8.456344861697289e-05,3.3,2472,,,,,,,,,
621,0.0941,8.428760365968326e-05,3.3,2476,,,,,,,,,
622,0.0986,8.401188123081653e-05,3.31,2480,,,,,,,,,
623,0.0946,8.373628348051165e-05,3.31,2484,,,,,,,,,
624,0.0882,8.346081255793525e-05,3.32,2488,,,,,,,,,
625,0.0963,8.318547061126485e-05,3.32,2492,,,,,,,,,
626,0.1029,8.291025978767235e-05,3.33,2496,,,,,,,,,
627,0.0961,8.263518223330697e-05,3.33,2500,,,,,,,,,
628,0.0845,8.236024009327879e-05,3.34,2504,,,,,,,,,
629,0.0772,8.208543551164178e-05,3.34,2508,,,,,,,,,
630,0.0821,8.181077063137733e-05,3.35,2512,,,,,,,,,
631,0.0891,8.153624759437732e-05,3.35,2516,,,,,,,,,
632,0.0926,8.126186854142752e-05,3.36,2520,,,,,,,,,
633,0.0862,8.0987635612191e-05,3.37,2524,,,,,,,,,
634,0.0884,8.071355094519109e-05,3.37,2528,,,,,,,,,
635,0.0926,8.04396166777952e-05,3.38,2532,,,,,,,,,
636,0.106,8.016583494619769e-05,3.38,2536,,,,,,,,,
637,0.0892,7.989220788540355e-05,3.39,2540,,,,,,,,,
638,0.072,7.961873762921153e-05,3.39,2544,,,,,,,,,
639,0.0964,7.934542631019768e-05,3.4,2548,,,,,,,,,
640,0.101,7.907227605969849e-05,3.4,2552,,,,,,,,,
641,0.0986,7.879928900779456e-05,3.41,2556,,,,,,,,,
642,0.0834,7.852646728329368e-05,3.41,2560,,,,,,,,,
643,0.0824,7.825381301371452e-05,3.42,2564,,,,,,,,,
644,0.077,7.798132832526986e-05,3.42,2568,,,,,,,,,
645,0.0839,7.770901534284995e-05,3.43,2572,,,,,,,,,
646,0.1048,7.743687619000626e-05,3.43,2576,,,,,,,,,
647,0.091,7.716491298893442e-05,3.44,2580,,,,,,,,,
648,0.0923,7.689312786045823e-05,3.45,2584,,,,,,,,,
649,0.0873,7.662152292401264e-05,3.45,2588,,,,,,,,,
650,0.0861,7.635010029762756e-05,3.46,2592,,,,,,,,,
651,0.0734,7.607886209791107e-05,3.46,2596,,,,,,,,,
652,0.082,7.580781044003324e-05,3.47,2600,,,,,,,,,
653,0.0794,7.553694743770928e-05,3.47,2604,,,,,,,,,
654,0.0905,7.526627520318329e-05,3.48,2608,,,,,,,,,
655,0.0834,7.499579584721179e-05,3.48,2612,,,,,,,,,
656,0.0951,7.472551147904708e-05,3.49,2616,,,,,,,,,
657,0.0881,7.445542420642097e-05,3.49,2620,,,,,,,,,
658,0.0918,7.418553613552825e-05,3.5,2624,,,,,,,,,
659,0.099,7.391584937101033e-05,3.5,2628,,,,,,,,,
660,0.1039,7.364636601593875e-05,3.51,2632,,,,,,,,,
661,0.0812,7.33770881717989e-05,3.51,2636,,,,,,,,,
662,0.0997,7.310801793847344e-05,3.52,2640,,,,,,,,,
663,0.091,7.283915741422612e-05,3.53,2644,,,,,,,,,
664,0.0843,7.257050869568535e-05,3.53,2648,,,,,,,,,
665,0.098,7.230207387782776e-05,3.54,2652,,,,,,,,,
666,0.0821,7.203385505396203e-05,3.54,2656,,,,,,,,,
667,0.0734,7.176585431571235e-05,3.55,2660,,,,,,,,,
668,0.0876,7.149807375300239e-05,3.55,2664,,,,,,,,,
669,0.0838,7.123051545403874e-05,3.56,2668,,,,,,,,,
670,0.0881,7.096318150529477e-05,3.56,2672,,,,,,,,,
671,0.0896,7.069607399149428e-05,3.57,2676,,,,,,,,,
672,0.0757,7.042919499559537e-05,3.57,2680,,,,,,,,,
673,0.0925,7.016254659877398e-05,3.58,2684,,,,,,,,,
674,0.0917,6.989613088040796e-05,3.58,2688,,,,,,,,,
675,0.0771,6.962994991806059e-05,3.59,2692,,,,,,,,,
676,0.0835,6.93640057874644e-05,3.59,2696,,,,,,,,,
677,0.0905,6.909830056250527e-05,3.6,2700,,,,,,,,,
678,0.0977,6.883283631520582e-05,3.61,2704,,,,,,,,,
679,0.0908,6.856761511570963e-05,3.61,2708,,,,,,,,,
680,0.1012,6.830263903226483e-05,3.62,2712,,,,,,,,,
681,0.0821,6.803791013120822e-05,3.62,2716,,,,,,,,,
682,0.0837,6.77734304769489e-05,3.63,2720,,,,,,,,,
683,0.0891,6.750920213195238e-05,3.63,2724,,,,,,,,,
684,0.0894,6.724522715672432e-05,3.64,2728,,,,,,,,,
685,0.0837,6.698150760979463e-05,3.64,2732,,,,,,,,,
686,0.0941,6.671804554770135e-05,3.65,2736,,,,,,,,,
687,0.0906,6.64548430249745e-05,3.65,2740,,,,,,,,,
688,0.0874,6.61919020941203e-05,3.66,2744,,,,,,,,,
689,0.0926,6.592922480560483e-05,3.66,2748,,,,,,,,,
690,0.0841,6.566681320783849e-05,3.67,2752,,,,,,,,,
691,0.086,6.540466934715953e-05,3.67,2756,,,,,,,,,
692,0.0859,6.51427952678185e-05,3.68,2760,,,,,,,,,
693,0.0952,6.488119301196201e-05,3.69,2764,,,,,,,,,
694,0.0872,6.461986461961706e-05,3.69,2768,,,,,,,,,
695,0.0861,6.435881212867493e-05,3.7,2772,,,,,,,,,
696,0.0784,6.409803757487538e-05,3.7,2776,,,,,,,,,
697,0.0837,6.383754299179079e-05,3.71,2780,,,,,,,,,
698,0.1078,6.357733041081018e-05,3.71,2784,,,,,,,,,
699,0.099,6.33174018611236e-05,3.72,2788,,,,,,,,,
700,0.0913,6.305775936970606e-05,3.72,2792,,,,,,,,,
701,0.0906,6.27984049613019e-05,3.73,2796,,,,,,,,,
702,0.0884,6.25393406584088e-05,3.73,2800,,,,,,,,,
703,0.0867,6.228056848126236e-05,3.74,2804,,,,,,,,,
704,0.0957,6.20220904478199e-05,3.74,2808,,,,,,,,,
705,0.0814,6.176390857374507e-05,3.75,2812,,,,,,,,,
706,0.0941,6.150602487239206e-05,3.75,2816,,,,,,,,,
707,0.0928,6.12484413547897e-05,3.76,2820,,,,,,,,,
708,0.0831,6.099116002962604e-05,3.77,2824,,,,,,,,,
709,0.0852,6.073418290323251e-05,3.77,2828,,,,,,,,,
710,0.0918,6.047751197956838e-05,3.78,2832,,,,,,,,,
711,0.0838,6.022114926020504e-05,3.78,2836,,,,,,,,,
712,0.0946,5.9965096744310526e-05,3.79,2840,,,,,,,,,
713,0.0906,5.9709356428633746e-05,3.79,2844,,,,,,,,,
714,0.076,5.94539303074891e-05,3.8,2848,,,,,,,,,
715,0.0885,5.9198820372740726e-05,3.8,2852,,,,,,,,,
716,0.1052,5.8944028613787206e-05,3.81,2856,,,,,,,,,
717,0.0903,5.868955701754584e-05,3.81,2860,,,,,,,,,
718,0.0971,5.8435407568437216e-05,3.82,2864,,,,,,,,,
719,0.1015,5.818158224836987e-05,3.82,2868,,,,,,,,,
720,0.1024,5.792808303672454e-05,3.83,2872,,,,,,,,,
721,0.0831,5.7674911910339094e-05,3.83,2876,,,,,,,,,
722,0.1044,5.7422070843492734e-05,3.84,2880,,,,,,,,,
723,0.0874,5.716956180789098e-05,3.85,2884,,,,,,,,,
724,0.095,5.691738677265e-05,3.85,2888,,,,,,,,,
725,0.1036,5.666554770428129e-05,3.86,2892,,,,,,,,,
726,0.0814,5.641404656667661e-05,3.86,2896,,,,,,,,,
727,0.0884,5.616288532109225e-05,3.87,2900,,,,,,,,,
728,0.0897,5.591206592613416e-05,3.87,2904,,,,,,,,,
729,0.0909,5.566159033774225e-05,3.88,2908,,,,,,,,,
730,0.0887,5.541146050917561e-05,3.88,2912,,,,,,,,,
731,0.0973,5.5161678390996796e-05,3.89,2916,,,,,,,,,
732,0.0865,5.491224593105695e-05,3.89,2920,,,,,,,,,
733,0.0875,5.466316507448048e-05,3.9,2924,,,,,,,,,
734,0.0948,5.441443776365003e-05,3.9,2928,,,,,,,,,
735,0.105,5.416606593819101e-05,3.91,2932,,,,,,,,,
736,0.0859,5.3918051534956926e-05,3.91,2936,,,,,,,,,
737,0.1067,5.3670396488013854e-05,3.92,2940,,,,,,,,,
738,0.085,5.3423102728625574e-05,3.93,2944,,,,,,,,,
739,0.0909,5.317617218523856e-05,3.93,2948,,,,,,,,,
740,0.0951,5.292960678346675e-05,3.94,2952,,,,,,,,,
741,0.0893,5.26834084460767e-05,3.94,2956,,,,,,,,,
742,0.0897,5.243757909297247e-05,3.95,2960,,,,,,,,,
743,0.0922,5.2192120641180786e-05,3.95,2964,,,,,,,,,
744,0.087,5.194703500483593e-05,3.96,2968,,,,,,,,,
745,0.0857,5.170232409516496e-05,3.96,2972,,,,,,,,,
746,0.0988,5.145798982047261e-05,3.97,2976,,,,,,,,,
747,0.0893,5.121403408612672e-05,3.97,2980,,,,,,,,,
748,0.0894,5.097045879454313e-05,3.98,2984,,,,,,,,,
749,0.0846,5.072726584517086e-05,3.98,2988,,,,,,,,,
750,0.0838,5.048445713447738e-05,3.99,2992,,,,,,,,,
751,0.0875,5.024203455593375e-05,3.99,2996,,,,,,,,,
752,0.0949,5.000000000000002e-05,4.0,3000,,,,,,,,,
753,,,4.0,3000,0.07476569712162018,107.5952,9.294,1.162,,,,,
754,0.0768,4.97583553541102e-05,4.01,3004,,,,,,,,,
755,0.0814,4.9517102502657845e-05,4.01,3008,,,,,,,,,
756,0.0722,4.927624332698109e-05,4.02,3012,,,,,,,,,
757,0.0885,4.9035779705348226e-05,4.02,3016,,,,,,,,,
758,0.1058,4.8795713512942865e-05,4.03,3020,,,,,,,,,
759,0.1034,4.8556046621849346e-05,4.03,3024,,,,,,,,,
760,0.0916,4.8316780901038314e-05,4.04,3028,,,,,,,,,
761,0.1022,4.807791821635186e-05,4.04,3032,,,,,,,,,
762,0.0924,4.783946043048923e-05,4.05,3036,,,,,,,,,
763,0.095,4.7601409402992106e-05,4.05,3040,,,,,,,,,
764,0.1056,4.736376699023023e-05,4.06,3044,,,,,,,,,
765,0.0892,4.712653504538683e-05,4.06,3048,,,,,,,,,
766,0.0955,4.688971541844436e-05,4.07,3052,,,,,,,,,
767,0.0916,4.665330995616974e-05,4.07,3056,,,,,,,,,
768,0.0851,4.6417320502100316e-05,4.08,3060,,,,,,,,,
769,0.0823,4.6181748896529273e-05,4.09,3064,,,,,,,,,
770,0.084,4.5946596976491295e-05,4.09,3068,,,,,,,,,
771,0.0869,4.5711866575748276e-05,4.1,3072,,,,,,,,,
772,0.0848,4.5477559524774994e-05,4.1,3076,,,,,,,,,
773,0.0858,4.524367765074499e-05,4.11,3080,,,,,,,,,
774,0.092,4.501022277751602e-05,4.11,3084,,,,,,,,,
775,0.0888,4.4777196725616146e-05,4.12,3088,,,,,,,,,
776,0.0822,4.45446013122293e-05,4.12,3092,,,,,,,,,
777,0.0777,4.431243835118124e-05,4.13,3096,,,,,,,,,
778,0.0998,4.4080709652925336e-05,4.13,3100,,,,,,,,,
779,0.0864,4.3849417024528564e-05,4.14,3104,,,,,,,,,
780,0.0916,4.361856226965733e-05,4.14,3108,,,,,,,,,
781,0.0823,4.3388147188563325e-05,4.15,3112,,,,,,,,,
782,0.0889,4.315817357806974e-05,4.15,3116,,,,,,,,,
783,0.0912,4.2928643231556844e-05,4.16,3120,,,,,,,,,
784,0.0811,4.26995579389485e-05,4.17,3124,,,,,,,,,
785,0.0871,4.2470919486697744e-05,4.17,3128,,,,,,,,,
786,0.0851,4.224272965777326e-05,4.18,3132,,,,,,,,,
787,0.0767,4.201499023164508e-05,4.18,3136,,,,,,,,,
788,0.0811,4.1787702984271074e-05,4.19,3140,,,,,,,,,
789,0.0832,4.15608696880828e-05,4.19,3144,,,,,,,,,
790,0.0823,4.133449211197188e-05,4.2,3148,,,,,,,,,
791,0.0901,4.110857202127615e-05,4.2,3152,,,,,,,,,
792,0.1006,4.08831111777658e-05,4.21,3156,,,,,,,,,
793,0.0688,4.065811133962987e-05,4.21,3160,,,,,,,,,
794,0.0858,4.0433574261462206e-05,4.22,3164,,,,,,,,,
795,0.0931,4.020950169424815e-05,4.22,3168,,,,,,,,,
796,0.1156,3.9985895385350456e-05,4.23,3172,,,,,,,,,
797,0.0927,3.976275707849616e-05,4.23,3176,,,,,,,,,
798,0.0788,3.954008851376252e-05,4.24,3180,,,,,,,,,
799,0.0919,3.931789142756377e-05,4.25,3184,,,,,,,,,
800,0.0792,3.9096167552637454e-05,4.25,3188,,,,,,,,,
801,0.0892,3.887491861803085e-05,4.26,3192,,,,,,,,,
802,0.1029,3.8654146349087606e-05,4.26,3196,,,,,,,,,
803,0.0892,3.843385246743417e-05,4.27,3200,,,,,,,,,
804,0.0915,3.821403869096658e-05,4.27,3204,,,,,,,,,
805,0.0928,3.799470673383674e-05,4.28,3208,,,,,,,,,
806,0.0842,3.777585830643937e-05,4.28,3212,,,,,,,,,
807,0.092,3.755749511539845e-05,4.29,3216,,,,,,,,,
808,0.0891,3.733961886355398e-05,4.29,3220,,,,,,,,,
809,0.0861,3.712223124994875e-05,4.3,3224,,,,,,,,,
810,0.0856,3.690533396981504e-05,4.3,3228,,,,,,,,,
811,0.096,3.668892871456144e-05,4.31,3232,,,,,,,,,
812,0.071,3.647301717175956e-05,4.31,3236,,,,,,,,,
813,0.0878,3.6257601025131026e-05,4.32,3240,,,,,,,,,
814,0.0816,3.604268195453421e-05,4.33,3244,,,,,,,,,
815,0.0881,3.582826163595119e-05,4.33,3248,,,,,,,,,
816,0.0907,3.561434174147463e-05,4.34,3252,,,,,,,,,
817,0.0834,3.540092393929494e-05,4.34,3256,,,,,,,,,
818,0.0848,3.518800989368691e-05,4.35,3260,,,,,,,,,
819,0.0779,3.497560126499709e-05,4.35,3264,,,,,,,,,
820,0.0926,3.4763699709630716e-05,4.36,3268,,,,,,,,,
821,0.0773,3.455230688003852e-05,4.36,3272,,,,,,,,,
822,0.09,3.4341424424704375e-05,4.37,3276,,,,,,,,,
823,0.0888,3.413105398813195e-05,4.37,3280,,,,,,,,,
824,0.0877,3.3921197210832235e-05,4.38,3284,,,,,,,,,
825,0.0968,3.371185572931048e-05,4.38,3288,,,,,,,,,
826,0.0857,3.3503031176053656e-05,4.39,3292,,,,,,,,,
827,0.0935,3.3294725179517574e-05,4.39,3296,,,,,,,,,
828,0.0904,3.308693936411421e-05,4.4,3300,,,,,,,,,
829,0.0803,3.287967535019908e-05,4.41,3304,,,,,,,,,
830,0.0855,3.2672934754058616e-05,4.41,3308,,,,,,,,,
831,0.0916,3.246671918789755e-05,4.42,3312,,,,,,,,,
832,0.097,3.226103025982628e-05,4.42,3316,,,,,,,,,
833,0.0868,3.205586957384838e-05,4.43,3320,,,,,,,,,
834,0.0821,3.1851238729848034e-05,4.43,3324,,,,,,,,,
835,0.0913,3.164713932357776e-05,4.44,3328,,,,,,,,,
836,0.0951,3.144357294664565e-05,4.44,3332,,,,,,,,,
837,0.0813,3.124054118650327e-05,4.45,3336,,,,,,,,,
838,0.092,3.103804562643302e-05,4.45,3340,,,,,,,,,
839,0.0978,3.0836087845536e-05,4.46,3344,,,,,,,,,
840,0.0897,3.063466941871952e-05,4.46,3348,,,,,,,,,
